user_id,item_id,rating,timestamp,movie title
862,100,5,879304196,Fargo (1996)
629,100,5,880116847,Fargo (1996)
387,100,5,886484336,Fargo (1996)
144,100,5,888104063,Fargo (1996)
568,100,4,877907281,Fargo (1996)
742,100,5,881335492,Fargo (1996)
316,100,4,880854083,Fargo (1996)
919,100,5,875288522,Fargo (1996)
620,100,1,889987073,Fargo (1996)
84,100,4,883452155,Fargo (1996)
271,100,5,885847738,Fargo (1996)
854,100,5,882812225,Fargo (1996)
106,100,3,881449487,Fargo (1996)
277,100,4,879543421,Fargo (1996)
823,100,5,878437658,Fargo (1996)
650,100,4,891369954,Fargo (1996)
727,100,2,883708830,Fargo (1996)
763,100,5,878915958,Fargo (1996)
503,100,5,879438346,Fargo (1996)
833,100,4,875036169,Fargo (1996)
398,100,3,875652816,Fargo (1996)
178,100,4,882823758,Fargo (1996)
132,100,4,891278744,Fargo (1996)
406,100,4,879446062,Fargo (1996)
678,100,5,879544750,Fargo (1996)
793,100,4,875104031,Fargo (1996)
840,100,5,891203166,Fargo (1996)
888,100,4,879365004,Fargo (1996)
883,100,4,891717462,Fargo (1996)
662,100,5,880571006,Fargo (1996)
714,100,1,892775786,Fargo (1996)
437,100,4,880140051,Fargo (1996)
839,100,3,875751991,Fargo (1996)
694,100,4,875727640,Fargo (1996)
679,100,3,884487089,Fargo (1996)
923,100,5,880387474,Fargo (1996)
905,100,4,884983888,Fargo (1996)
891,100,5,891638433,Fargo (1996)
601,100,4,876346757,Fargo (1996)
423,100,5,891395448,Fargo (1996)
297,100,5,874954183,Fargo (1996)
917,100,4,882910830,Fargo (1996)
558,100,5,879436396,Fargo (1996)
632,100,3,879457603,Fargo (1996)
653,100,4,878854666,Fargo (1996)
498,100,3,881955291,Fargo (1996)
825,100,4,880755942,Fargo (1996)
572,100,3,879449632,Fargo (1996)
514,100,4,875318163,Fargo (1996)
886,100,4,876032187,Fargo (1996)
486,100,5,879875465,Fargo (1996)
582,100,5,882960863,Fargo (1996)
887,100,2,881377854,Fargo (1996)
865,100,4,880143232,Fargo (1996)
774,100,1,888558731,Fargo (1996)
929,100,4,878402162,Fargo (1996)
869,100,5,884493279,Fargo (1996)
385,100,4,879440098,Fargo (1996)
789,100,5,880332089,Fargo (1996)
805,100,5,881695196,Fargo (1996)
344,100,5,886382272,Fargo (1996)
256,100,4,882150313,Fargo (1996)
932,100,5,891249586,Fargo (1996)
247,100,3,893081395,Fargo (1996)
885,100,3,885712944,Fargo (1996)
770,100,5,875971949,Fargo (1996)
900,100,4,877832904,Fargo (1996)
607,100,4,883879316,Fargo (1996)
595,100,4,886921112,Fargo (1996)
583,100,5,879384404,Fargo (1996)
612,100,4,875324790,Fargo (1996)
943,100,5,875501725,Fargo (1996)
860,100,4,885991075,Fargo (1996)
874,100,4,888632411,Fargo (1996)
441,100,3,891035441,Fargo (1996)
472,100,5,875978534,Fargo (1996)
870,100,4,889717102,Fargo (1996)
266,100,5,892257865,Fargo (1996)
940,100,3,885921471,Fargo (1996)
704,100,4,891397491,Fargo (1996)
710,100,4,882063920,Fargo (1996)
913,100,3,880824823,Fargo (1996)
666,100,4,880313310,Fargo (1996)
413,100,4,879969535,Fargo (1996)
115,100,5,881171982,Fargo (1996)
588,100,1,890015374,Fargo (1996)
288,100,5,886629749,Fargo (1996)
504,100,5,887831486,Fargo (1996)
738,100,2,875349968,Fargo (1996)
156,100,4,888185677,Fargo (1996)
402,100,5,876266904,Fargo (1996)
399,100,3,882509855,Fargo (1996)
118,100,5,875384751,Fargo (1996)
937,100,3,876769080,Fargo (1996)
868,100,5,877103935,Fargo (1996)
908,100,4,879722427,Fargo (1996)
768,100,5,883835026,Fargo (1996)
889,100,4,880176845,Fargo (1996)
924,100,4,884371558,Fargo (1996)
363,100,5,891495070,Fargo (1996)
664,100,5,876523833,Fargo (1996)
499,100,4,885599040,Fargo (1996)
804,100,5,879445904,Fargo (1996)
594,100,4,874781004,Fargo (1996)
676,100,5,892686083,Fargo (1996)
894,100,4,882404137,Fargo (1996)
71,100,4,877319197,Fargo (1996)
931,100,4,891036430,Fargo (1996)
933,100,5,874853927,Fargo (1996)
576,100,4,886984965,Fargo (1996)
733,100,5,879535471,Fargo (1996)
936,100,4,886832092,Fargo (1996)
930,100,3,879534506,Fargo (1996)
852,100,4,891036457,Fargo (1996)
896,100,3,887158294,Fargo (1996)
938,100,5,891356350,Fargo (1996)
747,100,5,888639397,Fargo (1996)
715,100,2,875961816,Fargo (1996)
844,100,4,877381607,Fargo (1996)
639,100,1,891240495,Fargo (1996)
786,100,4,882841667,Fargo (1996)
416,100,5,893212895,Fargo (1996)
703,100,4,875242663,Fargo (1996)
301,100,5,882074408,Fargo (1996)
555,100,5,879964092,Fargo (1996)
458,100,4,886394373,Fargo (1996)
478,100,5,889388863,Fargo (1996)
790,100,2,884461334,Fargo (1996)
376,100,4,879454598,Fargo (1996)
737,100,5,884314664,Fargo (1996)
806,100,4,882385063,Fargo (1996)
794,100,5,891035063,Fargo (1996)
895,100,4,879437997,Fargo (1996)
81,432,2,876535131,Fantasia (1940)
311,432,4,884365485,Fantasia (1940)
283,432,5,879297965,Fantasia (1940)
201,432,3,884111312,Fantasia (1940)
297,432,4,875239658,Fantasia (1940)
38,432,1,892430282,Fantasia (1940)
102,432,3,883748418,Fantasia (1940)
268,432,3,875310145,Fantasia (1940)
298,432,4,884183307,Fantasia (1940)
286,432,3,878141681,Fantasia (1940)
6,432,4,883601713,Fantasia (1940)
7,432,4,891352831,Fantasia (1940)
160,432,3,876861185,Fantasia (1940)
276,432,5,874792839,Fantasia (1940)
290,432,5,880474590,Fantasia (1940)
279,432,3,875296292,Fantasia (1940)
97,432,4,884238997,Fantasia (1940)
222,432,3,881059142,Fantasia (1940)
43,432,3,875981421,Fantasia (1940)
262,432,3,879794267,Fantasia (1940)
230,432,4,880485110,Fantasia (1940)
215,432,5,891435574,Fantasia (1940)
42,432,3,881108147,Fantasia (1940)
263,432,2,891299448,Fantasia (1940)
325,432,5,891479263,Fantasia (1940)
95,432,3,879197886,Fantasia (1940)
378,432,4,880331938,Fantasia (1940)
387,432,4,886480353,Fantasia (1940)
56,432,5,892737154,Fantasia (1940)
239,432,5,889180041,Fantasia (1940)
70,432,3,884067175,Fantasia (1940)
328,432,1,885047511,Fantasia (1940)
405,432,3,885548785,Fantasia (1940)
200,432,5,884128458,Fantasia (1940)
25,432,2,885852443,Fantasia (1940)
18,432,4,880131559,Fantasia (1940)
151,432,5,879524610,Fantasia (1940)
148,432,5,877019698,Fantasia (1940)
407,432,4,875552685,Fantasia (1940)
308,432,4,887737036,Fantasia (1940)
236,432,5,890118251,Fantasia (1940)
85,432,4,880838305,Fantasia (1940)
213,432,4,878956047,Fantasia (1940)
5,432,4,875636793,Fantasia (1940)
347,432,4,881653973,Fantasia (1940)
10,432,4,877892160,Fantasia (1940)
373,432,5,877098949,Fantasia (1940)
59,432,4,888204802,Fantasia (1940)
399,432,3,882348283,Fantasia (1940)
299,432,3,877880612,Fantasia (1940)
234,432,4,892079722,Fantasia (1940)
416,432,2,878879861,Fantasia (1940)
456,432,4,881374390,Fantasia (1940)
82,432,4,878769373,Fantasia (1940)
588,432,4,890027113,Fantasia (1940)
94,432,4,885873089,Fantasia (1940)
312,432,5,891699491,Fantasia (1940)
554,432,4,876550491,Fantasia (1940)
483,432,3,884047278,Fantasia (1940)
321,432,5,879439812,Fantasia (1940)
233,432,3,877663383,Fantasia (1940)
23,432,4,884550048,Fantasia (1940)
381,432,5,892696587,Fantasia (1940)
496,432,4,876066652,Fantasia (1940)
330,432,4,876546753,Fantasia (1940)
452,432,2,875264432,Fantasia (1940)
592,432,1,882956321,Fantasia (1940)
622,432,5,882670009,Fantasia (1940)
275,432,4,875154535,Fantasia (1940)
541,432,4,883874716,Fantasia (1940)
194,432,4,879524007,Fantasia (1940)
398,432,3,875718670,Fantasia (1940)
606,432,5,880926339,Fantasia (1940)
660,432,4,891199104,Fantasia (1940)
313,432,5,891016583,Fantasia (1940)
694,432,4,875727513,Fantasia (1940)
429,432,4,882385443,Fantasia (1940)
693,432,4,875484908,Fantasia (1940)
450,432,4,882377861,Fantasia (1940)
415,432,4,879439610,Fantasia (1940)
561,432,5,885807776,Fantasia (1940)
747,432,5,888640567,Fantasia (1940)
727,432,2,883711298,Fantasia (1940)
524,432,1,884636151,Fantasia (1940)
506,432,4,874873112,Fantasia (1940)
92,432,3,876175031,Fantasia (1940)
711,432,4,879992870,Fantasia (1940)
49,432,5,888066979,Fantasia (1940)
503,432,5,880472102,Fantasia (1940)
123,432,5,879873120,Fantasia (1940)
254,432,2,886473158,Fantasia (1940)
632,432,3,879456910,Fantasia (1940)
487,432,3,883447015,Fantasia (1940)
246,432,3,884921511,Fantasia (1940)
426,432,3,879444192,Fantasia (1940)
648,432,5,884368538,Fantasia (1940)
437,432,3,880140854,Fantasia (1940)
666,432,3,880139439,Fantasia (1940)
751,432,4,889134420,Fantasia (1940)
128,432,2,879968125,Fantasia (1940)
665,432,4,884294025,Fantasia (1940)
788,432,1,880869323,Fantasia (1940)
764,432,5,876245421,Fantasia (1940)
757,432,3,888467269,Fantasia (1940)
892,432,4,886610996,Fantasia (1940)
826,432,3,885690379,Fantasia (1940)
497,432,3,879309993,Fantasia (1940)
303,432,3,879468274,Fantasia (1940)
885,432,4,885714820,Fantasia (1940)
843,432,2,879447326,Fantasia (1940)
830,432,3,891561474,Fantasia (1940)
472,432,5,875979964,Fantasia (1940)
621,432,4,874965093,Fantasia (1940)
833,432,4,875132134,Fantasia (1940)
822,432,3,891037394,Fantasia (1940)
495,432,5,888633396,Fantasia (1940)
618,432,5,891308979,Fantasia (1940)
815,432,5,878694952,Fantasia (1940)
881,432,3,876537825,Fantasia (1940)
650,432,4,891386830,Fantasia (1940)
795,432,3,881258945,Fantasia (1940)
776,432,1,891628977,Fantasia (1940)
804,432,3,879441677,Fantasia (1940)
716,432,5,879795269,Fantasia (1940)
865,432,1,880235059,Fantasia (1940)
913,432,3,881366721,Fantasia (1940)
864,432,2,888887502,Fantasia (1940)
773,432,4,888539232,Fantasia (1940)
712,432,4,874730056,Fantasia (1940)
269,432,4,891450005,Fantasia (1940)
710,432,5,882064434,Fantasia (1940)
934,432,5,891191976,Fantasia (1940)
796,432,2,893218728,Fantasia (1940)
763,432,5,878922982,Fantasia (1940)
766,432,3,891309250,Fantasia (1940)
643,432,5,891449771,Fantasia (1940)
523,432,5,883701800,Fantasia (1940)
471,432,1,889827822,Fantasia (1940)
919,432,4,875373824,Fantasia (1940)
844,432,5,877388183,Fantasia (1940)
468,432,5,875287826,Fantasia (1940)
406,432,5,879793081,Fantasia (1940)
932,432,4,891250109,Fantasia (1940)
165,432,5,879526046,Fantasia (1940)
679,432,4,884487514,Fantasia (1940)
868,432,2,877108624,Fantasia (1940)
620,432,4,889988036,Fantasia (1940)
542,432,5,886532552,Fantasia (1940)
704,432,5,891397535,Fantasia (1940)
798,432,4,876176259,Fantasia (1940)
756,432,4,874829258,Fantasia (1940)
767,432,5,891462829,Fantasia (1940)
807,432,5,892530498,Fantasia (1940)
911,432,3,892839551,Fantasia (1940)
887,432,5,881379988,Fantasia (1940)
435,432,3,884132968,Fantasia (1940)
805,432,5,881695527,Fantasia (1940)
44,432,5,878347569,Fantasia (1940)
846,432,3,883948457,Fantasia (1940)
642,432,2,885602369,Fantasia (1940)
543,432,4,874862967,Fantasia (1940)
293,432,5,888906516,Fantasia (1940)
848,432,2,887038022,Fantasia (1940)
878,432,3,880870048,Fantasia (1940)
354,432,3,891218380,Fantasia (1940)
536,432,4,882360552,Fantasia (1940)
514,432,4,875311156,Fantasia (1940)
562,432,5,879196074,Fantasia (1940)
641,432,5,879370119,Fantasia (1940)
922,432,5,891448551,Fantasia (1940)
862,432,5,879304902,Fantasia (1940)
882,432,5,879865307,Fantasia (1940)
13,432,4,882398654,Fantasia (1940)
840,432,5,891209342,Fantasia (1940)
260,322,4,890618898,Murder at 1600 (1997)
276,322,3,874786392,Murder at 1600 (1997)
302,322,2,879436875,Murder at 1600 (1997)
284,322,3,885329671,Murder at 1600 (1997)
102,322,3,883277645,Murder at 1600 (1997)
166,322,5,886397723,Murder at 1600 (1997)
223,322,4,891548920,Murder at 1600 (1997)
261,322,4,890454974,Murder at 1600 (1997)
112,322,4,884992690,Murder at 1600 (1997)
84,322,3,883449567,Murder at 1600 (1997)
173,322,4,877557028,Murder at 1600 (1997)
140,322,3,879013684,Murder at 1600 (1997)
186,322,5,879022927,Murder at 1600 (1997)
224,322,2,888082013,Murder at 1600 (1997)
300,322,4,875650018,Murder at 1600 (1997)
308,322,2,887736408,Murder at 1600 (1997)
164,322,4,889401432,Murder at 1600 (1997)
346,322,3,886273541,Murder at 1600 (1997)
293,322,2,888904456,Murder at 1600 (1997)
304,322,4,884968415,Murder at 1600 (1997)
199,322,2,883782636,Murder at 1600 (1997)
126,322,3,887854777,Murder at 1600 (1997)
109,322,2,880562908,Murder at 1600 (1997)
128,322,2,879966447,Murder at 1600 (1997)
113,322,3,875076044,Murder at 1600 (1997)
151,322,2,881771160,Murder at 1600 (1997)
133,322,2,890588852,Murder at 1600 (1997)
99,322,3,885678499,Murder at 1600 (1997)
91,322,4,891438397,Murder at 1600 (1997)
116,322,2,876452186,Murder at 1600 (1997)
130,322,4,874953525,Murder at 1600 (1997)
334,322,3,891544584,Murder at 1600 (1997)
280,322,4,891700185,Murder at 1600 (1997)
234,322,2,891034007,Murder at 1600 (1997)
401,322,2,891031784,Murder at 1600 (1997)
372,322,3,876869330,Murder at 1600 (1997)
328,322,3,885044782,Murder at 1600 (1997)
26,322,3,891349122,Murder at 1600 (1997)
294,322,1,889243393,Murder at 1600 (1997)
207,322,3,879001724,Murder at 1600 (1997)
35,322,3,875459017,Murder at 1600 (1997)
281,322,4,881200789,Murder at 1600 (1997)
141,322,4,884584426,Murder at 1600 (1997)
311,322,4,884364047,Murder at 1600 (1997)
397,322,1,875063613,Murder at 1600 (1997)
396,322,4,884645790,Murder at 1600 (1997)
119,322,4,874774449,Murder at 1600 (1997)
425,322,3,890346597,Murder at 1600 (1997)
324,322,4,880575163,Murder at 1600 (1997)
255,322,2,883215723,Murder at 1600 (1997)
227,322,3,881518461,Murder at 1600 (1997)
370,322,3,879434308,Murder at 1600 (1997)
451,322,4,879012510,Murder at 1600 (1997)
459,322,4,879561679,Murder at 1600 (1997)
431,322,4,877844559,Murder at 1600 (1997)
21,322,3,874951005,Murder at 1600 (1997)
313,322,3,891014313,Murder at 1600 (1997)
178,322,3,882823460,Murder at 1600 (1997)
317,322,3,891446783,Murder at 1600 (1997)
474,322,4,888627937,Murder at 1600 (1997)
83,322,3,889681216,Murder at 1600 (1997)
363,322,2,891493959,Murder at 1600 (1997)
351,322,5,879481589,Murder at 1600 (1997)
460,322,3,882910722,Murder at 1600 (1997)
332,322,4,887916365,Murder at 1600 (1997)
533,322,4,879193106,Murder at 1600 (1997)
98,322,3,880498586,Murder at 1600 (1997)
548,322,4,891043509,Murder at 1600 (1997)
433,322,2,880585466,Murder at 1600 (1997)
552,322,3,879220760,Murder at 1600 (1997)
344,322,2,889814470,Murder at 1600 (1997)
530,322,4,886203949,Murder at 1600 (1997)
494,322,2,879540819,Murder at 1600 (1997)
362,322,3,885019651,Murder at 1600 (1997)
409,322,2,881105077,Murder at 1600 (1997)
575,322,3,878146541,Murder at 1600 (1997)
432,322,3,889416657,Murder at 1600 (1997)
515,322,3,887659073,Murder at 1600 (1997)
591,322,2,891031013,Murder at 1600 (1997)
197,322,3,891409475,Murder at 1600 (1997)
181,322,1,878961814,Murder at 1600 (1997)
534,322,4,877807461,Murder at 1600 (1997)
3,322,3,889237269,Murder at 1600 (1997)
170,322,5,884103801,Murder at 1600 (1997)
511,322,3,890005102,Murder at 1600 (1997)
612,322,3,875324294,Murder at 1600 (1997)
415,322,4,879439205,Murder at 1600 (1997)
486,322,2,879874262,Murder at 1600 (1997)
177,322,2,880130534,Murder at 1600 (1997)
205,322,3,888284577,Murder at 1600 (1997)
374,322,4,880392482,Murder at 1600 (1997)
28,322,2,881955343,Murder at 1600 (1997)
524,322,4,884320358,Murder at 1600 (1997)
708,322,3,892719062,Murder at 1600 (1997)
633,322,3,875325888,Murder at 1600 (1997)
204,322,3,892391947,Murder at 1600 (1997)
546,322,4,885139921,Murder at 1600 (1997)
559,322,4,891034987,Murder at 1600 (1997)
592,322,1,882607647,Murder at 1600 (1997)
250,322,3,878089182,Murder at 1600 (1997)
557,322,3,880485052,Murder at 1600 (1997)
717,322,5,884642133,Murder at 1600 (1997)
593,322,2,875644752,Murder at 1600 (1997)
630,322,3,885666211,Murder at 1600 (1997)
416,322,3,876696788,Murder at 1600 (1997)
728,322,4,879442761,Murder at 1600 (1997)
782,322,4,891498381,Murder at 1600 (1997)
616,322,4,891224840,Murder at 1600 (1997)
740,322,3,879522839,Murder at 1600 (1997)
537,322,1,886029153,Murder at 1600 (1997)
525,322,2,881085256,Murder at 1600 (1997)
75,322,1,884049789,Murder at 1600 (1997)
90,322,4,891382658,Murder at 1600 (1997)
335,322,4,891567125,Murder at 1600 (1997)
781,322,2,879633862,Murder at 1600 (1997)
656,322,1,892319238,Murder at 1600 (1997)
644,322,5,889076364,Murder at 1600 (1997)
629,322,3,880116240,Murder at 1600 (1997)
47,322,2,879439078,Murder at 1600 (1997)
454,322,2,881958782,Murder at 1600 (1997)
796,322,3,892611953,Murder at 1600 (1997)
428,322,4,885943782,Murder at 1600 (1997)
752,322,1,891208261,Murder at 1600 (1997)
733,322,2,879536523,Murder at 1600 (1997)
529,322,4,882535383,Murder at 1600 (1997)
357,322,3,878951101,Murder at 1600 (1997)
753,322,3,891401167,Murder at 1600 (1997)
423,322,3,891395020,Murder at 1600 (1997)
884,322,3,876857745,Murder at 1600 (1997)
481,322,4,885828016,Murder at 1600 (1997)
663,322,4,889491739,Murder at 1600 (1997)
510,322,3,887667752,Murder at 1600 (1997)
818,322,2,891870389,Murder at 1600 (1997)
749,322,4,878846422,Murder at 1600 (1997)
791,322,4,879448128,Murder at 1600 (1997)
634,322,3,875729217,Murder at 1600 (1997)
256,322,4,882150152,Murder at 1600 (1997)
464,322,3,878354680,Murder at 1600 (1997)
699,322,3,879382698,Murder at 1600 (1997)
417,322,3,886186468,Murder at 1600 (1997)
919,322,3,875288253,Murder at 1600 (1997)
589,322,3,883352631,Murder at 1600 (1997)
824,322,4,877021044,Murder at 1600 (1997)
356,322,3,891406289,Murder at 1600 (1997)
908,322,2,879722169,Murder at 1600 (1997)
729,322,4,893286637,Murder at 1600 (1997)
926,322,2,888636270,Murder at 1600 (1997)
391,322,3,877398619,Murder at 1600 (1997)
832,322,3,888259984,Murder at 1600 (1997)
393,322,4,887742825,Murder at 1600 (1997)
13,322,3,882140792,Murder at 1600 (1997)
883,322,5,891692168,Murder at 1600 (1997)
732,322,3,882590201,Murder at 1600 (1997)
703,322,3,875242336,Murder at 1600 (1997)
679,322,3,884312763,Murder at 1600 (1997)
725,322,4,876103762,Murder at 1600 (1997)
750,322,2,879445877,Murder at 1600 (1997)
489,322,5,891366571,Murder at 1600 (1997)
723,322,2,880499254,Murder at 1600 (1997)
92,322,3,890251700,Murder at 1600 (1997)
143,322,4,888407708,Murder at 1600 (1997)
722,322,3,891280402,Murder at 1600 (1997)
856,322,4,891489593,Murder at 1600 (1997)
637,322,3,882900888,Murder at 1600 (1997)
107,322,1,891264535,Murder at 1600 (1997)
683,322,2,893283903,Murder at 1600 (1997)
804,322,5,879440700,Murder at 1600 (1997)
755,322,3,882569912,Murder at 1600 (1997)
772,322,4,877533546,Murder at 1600 (1997)
488,322,3,891293009,Murder at 1600 (1997)
730,322,1,880310202,Murder at 1600 (1997)
263,322,3,891297485,Murder at 1600 (1997)
825,322,5,884642187,Murder at 1600 (1997)
786,322,3,882842463,Murder at 1600 (1997)
923,322,4,880387130,Murder at 1600 (1997)
828,322,3,891034515,Murder at 1600 (1997)
921,322,3,879379428,Murder at 1600 (1997)
863,322,1,889289327,Murder at 1600 (1997)
836,322,2,885753639,Murder at 1600 (1997)
15,322,3,879455262,Murder at 1600 (1997)
450,322,4,882370316,Murder at 1600 (1997)
924,322,2,884337164,Murder at 1600 (1997)
942,322,3,891282539,Murder at 1600 (1997)
427,322,3,879701051,Murder at 1600 (1997)
788,322,4,880867422,Murder at 1600 (1997)
446,322,3,879787226,Murder at 1600 (1997)
587,322,3,892871113,Murder at 1600 (1997)
907,322,5,881030348,Murder at 1600 (1997)
159,322,5,880485443,Murder at 1600 (1997)
462,322,5,886365773,Murder at 1600 (1997)
504,322,4,887831274,Murder at 1600 (1997)
63,322,2,875746986,Murder at 1600 (1997)
881,322,4,879051511,Murder at 1600 (1997)
153,322,3,881370900,Murder at 1600 (1997)
329,322,3,891655570,Murder at 1600 (1997)
809,322,3,891037069,Murder at 1600 (1997)
155,322,2,879371261,Murder at 1600 (1997)
691,322,3,875542976,Murder at 1600 (1997)
889,322,3,880176717,Murder at 1600 (1997)
142,322,2,888640054,Murder at 1600 (1997)
314,322,4,877886029,Murder at 1600 (1997)
677,322,4,885191280,Murder at 1600 (1997)
651,322,3,880126632,Murder at 1600 (1997)
905,322,3,884983341,Murder at 1600 (1997)
841,322,4,889067152,Murder at 1600 (1997)
721,322,4,877136891,Murder at 1600 (1997)
673,322,4,888787450,Murder at 1600 (1997)
894,322,3,879896267,Murder at 1600 (1997)
816,322,4,891710922,Murder at 1600 (1997)
803,322,2,880055043,Murder at 1600 (1997)
854,322,1,882811865,Murder at 1600 (1997)
743,322,3,881277750,Murder at 1600 (1997)
323,322,2,878738910,Murder at 1600 (1997)
724,322,1,883757784,Murder at 1600 (1997)
805,322,2,879971215,Murder at 1600 (1997)
853,322,3,879364883,Murder at 1600 (1997)
901,322,4,877125575,Murder at 1600 (1997)
704,322,2,891396881,Murder at 1600 (1997)
25,181,5,885853415,Return of the Jedi (1983)
194,181,3,879521396,Return of the Jedi (1983)
231,181,4,888605273,Return of the Jedi (1983)
298,181,4,884125629,Return of the Jedi (1983)
245,181,4,888513664,Return of the Jedi (1983)
276,181,5,874786488,Return of the Jedi (1983)
150,181,5,878746685,Return of the Jedi (1983)
13,181,5,882140354,Return of the Jedi (1983)
66,181,5,883601425,Return of the Jedi (1983)
117,181,5,880124648,Return of the Jedi (1983)
203,181,5,880434278,Return of the Jedi (1983)
184,181,4,889907426,Return of the Jedi (1983)
99,181,5,885680138,Return of the Jedi (1983)
142,181,5,888640317,Return of the Jedi (1983)
162,181,4,877635798,Return of the Jedi (1983)
311,181,4,884364724,Return of the Jedi (1983)
195,181,5,875771440,Return of the Jedi (1983)
30,181,4,875060217,Return of the Jedi (1983)
211,181,1,879461498,Return of the Jedi (1983)
197,181,5,891409893,Return of the Jedi (1983)
248,181,4,884535374,Return of the Jedi (1983)
303,181,5,879468082,Return of the Jedi (1983)
344,181,3,884901047,Return of the Jedi (1983)
238,181,3,883576336,Return of the Jedi (1983)
77,181,3,884732278,Return of the Jedi (1983)
72,181,1,880037203,Return of the Jedi (1983)
169,181,5,891359276,Return of the Jedi (1983)
53,181,4,879443046,Return of the Jedi (1983)
325,181,4,891478160,Return of the Jedi (1983)
18,181,3,880131631,Return of the Jedi (1983)
64,181,4,889737420,Return of the Jedi (1983)
108,181,3,879879985,Return of the Jedi (1983)
14,181,5,889666215,Return of the Jedi (1983)
330,181,5,876544277,Return of the Jedi (1983)
332,181,5,887916529,Return of the Jedi (1983)
265,181,2,875320180,Return of the Jedi (1983)
92,181,4,876175052,Return of the Jedi (1983)
56,181,5,892737154,Return of the Jedi (1983)
232,181,4,880062330,Return of the Jedi (1983)
256,181,4,882164444,Return of the Jedi (1983)
91,181,5,891439243,Return of the Jedi (1983)
340,181,4,884991431,Return of the Jedi (1983)
165,181,5,879525738,Return of the Jedi (1983)
7,181,3,891351287,Return of the Jedi (1983)
293,181,3,888904734,Return of the Jedi (1983)
398,181,4,875652318,Return of the Jedi (1983)
144,181,4,888104032,Return of the Jedi (1983)
280,181,3,891701248,Return of the Jedi (1983)
339,181,4,891033898,Return of the Jedi (1983)
244,181,4,880604302,Return of the Jedi (1983)
46,181,4,883616254,Return of the Jedi (1983)
164,181,5,889401906,Return of the Jedi (1983)
352,181,4,884289693,Return of the Jedi (1983)
308,181,4,887739095,Return of the Jedi (1983)
299,181,3,877877479,Return of the Jedi (1983)
83,181,4,880306786,Return of the Jedi (1983)
178,181,5,882823832,Return of the Jedi (1983)
369,181,5,889428642,Return of the Jedi (1983)
277,181,3,879543653,Return of the Jedi (1983)
268,181,4,875309486,Return of the Jedi (1983)
230,181,4,880485066,Return of the Jedi (1983)
62,181,4,879372418,Return of the Jedi (1983)
329,181,4,891655741,Return of the Jedi (1983)
43,181,4,875975211,Return of the Jedi (1983)
390,181,4,879694198,Return of the Jedi (1983)
102,181,2,888801406,Return of the Jedi (1983)
360,181,4,880355353,Return of the Jedi (1983)
95,181,4,879193353,Return of the Jedi (1983)
115,181,4,881172049,Return of the Jedi (1983)
188,181,3,875072148,Return of the Jedi (1983)
251,181,4,886271733,Return of the Jedi (1983)
394,181,4,880886796,Return of the Jedi (1983)
406,181,5,879445859,Return of the Jedi (1983)
48,181,5,879434954,Return of the Jedi (1983)
380,181,3,885478391,Return of the Jedi (1983)
385,181,1,879439923,Return of the Jedi (1983)
291,181,5,874805804,Return of the Jedi (1983)
41,181,4,890687175,Return of the Jedi (1983)
409,181,4,881109019,Return of the Jedi (1983)
454,181,3,881959187,Return of the Jedi (1983)
270,181,4,876954036,Return of the Jedi (1983)
274,181,5,878945365,Return of the Jedi (1983)
310,181,4,879436104,Return of the Jedi (1983)
121,181,5,891390014,Return of the Jedi (1983)
207,181,3,877878828,Return of the Jedi (1983)
70,181,4,884064416,Return of the Jedi (1983)
137,181,5,881433015,Return of the Jedi (1983)
466,181,4,890284857,Return of the Jedi (1983)
403,181,4,879785916,Return of the Jedi (1983)
295,181,4,879517860,Return of the Jedi (1983)
101,181,4,877137015,Return of the Jedi (1983)
422,181,4,875129839,Return of the Jedi (1983)
60,181,4,883326754,Return of the Jedi (1983)
413,181,5,879969591,Return of the Jedi (1983)
185,181,4,883524475,Return of the Jedi (1983)
55,181,4,878176237,Return of the Jedi (1983)
459,181,4,879562939,Return of the Jedi (1983)
213,181,4,878870552,Return of the Jedi (1983)
472,181,5,875978034,Return of the Jedi (1983)
368,181,4,889783678,Return of the Jedi (1983)
286,181,3,875807043,Return of the Jedi (1983)
20,181,4,879667904,Return of the Jedi (1983)
214,181,3,891543036,Return of the Jedi (1983)
503,181,5,879438319,Return of the Jedi (1983)
483,181,4,878950971,Return of the Jedi (1983)
279,181,3,875298494,Return of the Jedi (1983)
499,181,3,885598827,Return of the Jedi (1983)
151,181,5,879524394,Return of the Jedi (1983)
239,181,3,889180411,Return of the Jedi (1983)
301,181,5,882074291,Return of the Jedi (1983)
438,181,4,879868005,Return of the Jedi (1983)
109,181,5,880563471,Return of the Jedi (1983)
307,181,5,879283232,Return of the Jedi (1983)
262,181,3,879961819,Return of the Jedi (1983)
419,181,4,879435807,Return of the Jedi (1983)
26,181,4,891386369,Return of the Jedi (1983)
161,181,2,891171848,Return of the Jedi (1983)
346,181,5,874948332,Return of the Jedi (1983)
474,181,5,887915511,Return of the Jedi (1983)
96,181,5,884403687,Return of the Jedi (1983)
257,181,5,882050131,Return of the Jedi (1983)
287,181,3,875333964,Return of the Jedi (1983)
235,181,3,889655360,Return of the Jedi (1983)
183,181,2,891463937,Return of the Jedi (1983)
376,181,4,879454598,Return of the Jedi (1983)
104,181,5,888465972,Return of the Jedi (1983)
210,181,5,887731082,Return of the Jedi (1983)
535,181,4,879617818,Return of the Jedi (1983)
